"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3ekNuTF3UpOvIZCfiejpnC","Stubborn Love","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","spotify:album:6NWYmlHxAME5KXtxrTlUxW","The Lumineers","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","2012-04-03","https://i.scdn.co/image/ab67616d0000b27373cd0c903b9929d5ce7b26dd","1","7","279000","https://p.scdn.co/mp3-preview/dd1450f2553e3d3dcbd1b23be99a0e9be2fcae61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USDMG1260807","spotify:user:olivia.28","2021-05-21T20:15:12Z"
"spotify:track:70v5mCvyPRquTyU7qTIU81","Everything Is Embarrassing","spotify:artist:7pyhre5oEEFMqcgMEvJY7q","Sky Ferreira","spotify:album:0ktookQxpwDrShMBr1U4Sf","Ghost","spotify:artist:7pyhre5oEEFMqcgMEvJY7q","Sky Ferreira","2012-01-01","https://i.scdn.co/image/ab67616d0000b273af1115d3ae5dad6cf7210dbe","1","5","249906","https://p.scdn.co/mp3-preview/8ba4804914bf2382e73b080027238b6442122ea4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USCA21202535","spotify:user:olivia.28","2021-05-21T20:18:56Z"
"spotify:track:6MDijuuArPJv1vbp7K1x3f","Genghis Khan","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","spotify:album:3pWJFrSX6apPzt4inM4zXt","iii","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","2016-03-04","https://i.scdn.co/image/ab67616d0000b27306eda68098c2a886a43685a8","1","3","212146","https://p.scdn.co/mp3-preview/2ff33b7f2be5fcfc5f51845e72dc00589dad1753?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USAT21503728","spotify:user:olivia.28","2021-07-09T03:43:56Z"
"spotify:track:6vSq5q5DCs1IvwKIq53hj2","Animal","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","spotify:album:3EqIz9KGQakhATc71OGQQi","Miike Snow","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","2009-01-01","https://i.scdn.co/image/ab67616d0000b2732d27f6a6e335c47121395061","1","1","263426","https://p.scdn.co/mp3-preview/5a725e2dd691b76eb2e266a5fef464ce3d3b992f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USCJ80900254","spotify:user:olivia.28","2021-07-09T03:44:22Z"
"spotify:track:35aNHKBZWXXbL9KQK7O5Nk","Hurricane","spotify:artist:4XaUmUGjidSklcDHxv3XWf","MS MR","spotify:album:3OzeRt6qBaj92n9yjiZBPt","Secondhand Rapture","spotify:artist:4XaUmUGjidSklcDHxv3XWf","MS MR","2013-05-10","https://i.scdn.co/image/ab67616d0000b27362a8c0067be594bd8352dee5","1","1","226373","https://p.scdn.co/mp3-preview/60c0795cc706877dc802903376c2d3a2ac370644?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USSM11203044","spotify:user:olivia.28","2021-07-22T01:28:07Z"
"spotify:track:0CSTvWUps1YmpQoXXay9ol","Cosmic Love","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:2FgknX5e7fJlriQtxvpLhZ","Lungs (Deluxe Edition)","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2009","https://i.scdn.co/image/ab67616d0000b2730672b0f8756ae2af86e8a5ce","1","9","255133","https://p.scdn.co/mp3-preview/4d6753058ab138935f8b5a9bf1167e784dd9b0de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBUM70903473","spotify:user:olivia.28","2021-07-22T12:39:22Z"
"spotify:track:6golelYKuy85o3u0cxIxFK","The Wire","spotify:artist:4Ui2kfOqGujY81UcPrb5KE","HAIM","spotify:album:729Vh0HApsm7hGDVjbmtrf","Days Are Gone","spotify:artist:4Ui2kfOqGujY81UcPrb5KE","HAIM","2013-09-30","https://i.scdn.co/image/ab67616d0000b2732fa478d357cac0fd0407643f","1","3","245293","https://p.scdn.co/mp3-preview/90b2b3f0a8272da1fa53eb1b75e9ed9850fc74a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USSM11304478","spotify:user:olivia.28","2021-07-22T12:40:36Z"
"spotify:track:5TmxZMRd2fMkecVqyySKHm","Giants","spotify:artist:3ViZST9PgFoieuOHY2GZMp","Bear Hands","spotify:album:2g0SR4SuVcPKgzigzzpw5d","Distraction","spotify:artist:3ViZST9PgFoieuOHY2GZMp","Bear Hands","2014-02-18","https://i.scdn.co/image/ab67616d0000b273c1f7d08e18960e96b44d7df1","1","2","188266","","false","21","USME31303481","spotify:user:olivia.28","2021-07-22T12:46:10Z"
"spotify:track:1285n66OGGUB3Bnh6c18nS","Bridges","spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS","BROODS","spotify:album:0HrAEwPOV0brDG0wvTWXUB","Evergreen","spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS","BROODS","2014-01-01","https://i.scdn.co/image/ab67616d0000b2734016d72958f2aa2b00df37bf","1","4","191807","https://p.scdn.co/mp3-preview/1c6fa15e4d0151f84b376d5127711bb5c5ddd7f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBUM71308964","spotify:user:olivia.28","2021-07-22T12:50:14Z"
"spotify:track:2enPRFda84VE2wtI8c86Uf","Always Forever","spotify:artist:3Oim8XBPbznAa8Jj8QzNc8","Cults","spotify:album:6WnfWrfsfu7T9TXbHIFHX9","Static","spotify:artist:3Oim8XBPbznAa8Jj8QzNc8","Cults","2013-10-15","https://i.scdn.co/image/ab67616d0000b273bb2c501e91fd02780cd332c6","1","3","223746","https://p.scdn.co/mp3-preview/3887c5ec8242ce866b24154f24baa8128f8743d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USSM11303912","spotify:user:olivia.28","2021-07-28T20:36:46Z"
"spotify:track:6W7zmjEMTzrSUhxe8MdWLA","XXX 88 (feat. Diplo)","spotify:artist:0bdfiayQAKewqEvaU6rXCv, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX","MØ, Diplo","spotify:album:3jvBPJAaByrTeNkEgvwZeu","No Mythologies to Follow (Deluxe)","spotify:artist:0bdfiayQAKewqEvaU6rXCv","MØ","2014-04-21","https://i.scdn.co/image/ab67616d0000b2731215a6e1d6b3c4c3e7e0840a","1","9","221440","https://p.scdn.co/mp3-preview/3604d4dc1718cb5377af1a205a122d265ffb7408?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","GBARL1301079","spotify:user:olivia.28","2021-08-02T14:00:37Z"
"spotify:track:25nzKGDiua1lE9Qo5V19GL","Young Blood","spotify:artist:0oeUpvxWsC8bWS6SnpU8b9","The Naked And Famous","spotify:album:5ImvJCAX33Pt2XGMaYaMia","Passive Me, Aggressive You","spotify:artist:0oeUpvxWsC8bWS6SnpU8b9","The Naked And Famous","2010","https://i.scdn.co/image/ab67616d0000b273494e33d225ef37180f88c8ce","1","7","246600","https://p.scdn.co/mp3-preview/673f68845ee9a0dd82ede15ef07a247f7aa73a39?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","NZNK11000001","spotify:user:olivia.28","2021-10-10T22:50:10Z"
"spotify:track:2U8g9wVcUu9wsg6i7sFSv8","Every Teardrop Is a Waterfall","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","spotify:album:2R7iJz5uaHjLEVnMkloO18","Mylo Xyloto","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","2011-10-24","https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d","1","7","240796","https://p.scdn.co/mp3-preview/701e4b419f941137fdcafdf04fbc3ac625d54e64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","GBAYE1101193","spotify:user:olivia.28","2021-10-27T16:10:32Z"
"spotify:track:2319gHincsCeSmc19Efi2j","Forever","spotify:artist:4Ui2kfOqGujY81UcPrb5KE","HAIM","spotify:album:729Vh0HApsm7hGDVjbmtrf","Days Are Gone","spotify:artist:4Ui2kfOqGujY81UcPrb5KE","HAIM","2013-09-30","https://i.scdn.co/image/ab67616d0000b2732fa478d357cac0fd0407643f","1","2","245306","https://p.scdn.co/mp3-preview/63c3ac463119ea56f655b4b49faad82e0eb1d409?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USSM11304474","spotify:user:olivia.28","2021-12-02T05:04:38Z"
"spotify:track:58ge6dfP91o9oXMzq3XkIS","505","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:6rsQnwaoJHxXJRCDBPkBRw","Favourite Worst Nightmare (Standard Version)","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2007-04-24","https://i.scdn.co/image/ab67616d0000b2730c8ac83035e9588e8ad34b90","1","12","253586","https://p.scdn.co/mp3-preview/1b23606bada6aacb339535944c1fe505898195e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","GBCEL0700074","spotify:user:olivia.28","2021-12-08T23:11:35Z"
"spotify:track:7uMZy0bALAdneerERyr7Ks","Reflektor","spotify:artist:3kjuyTCjPG1WMFCiyc5IuB","Arcade Fire","spotify:album:2brwuyGZ2lLqWnBX6U4MQT","Reflektor","spotify:artist:3kjuyTCjPG1WMFCiyc5IuB","Arcade Fire","2013","https://i.scdn.co/image/ab67616d0000b273678bfbaf23b8dfa454017b0b","1","1","450983","https://p.scdn.co/mp3-preview/f3a3e12cea160a65ab66d108640e3d941fa67b7b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBUM71305894","spotify:user:olivia.28","2021-12-14T18:14:44Z"
"spotify:track:5iItYl3Q6wCnKVfpK1uNVf","The Suburbs","spotify:artist:3kjuyTCjPG1WMFCiyc5IuB","Arcade Fire","spotify:album:0gkUcpkyW2SXN49Yktkf6F","The Suburbs (Deluxe)","spotify:artist:3kjuyTCjPG1WMFCiyc5IuB","Arcade Fire","2010-07-01","https://i.scdn.co/image/ab67616d0000b2731d6b4b0418200b6324734062","1","1","315026","https://p.scdn.co/mp3-preview/812db000cb6ea780208e3218c546e338686cc3a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBUM71018417","spotify:user:olivia.28","2021-12-14T18:15:10Z"
"spotify:track:6gSKswfcoWvaadqvuMF3Y7","Colours","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","GROUPLOVE","spotify:album:3oylWMc9TTC6Nx4I6U3axc","Never Trust a Happy Song","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","GROUPLOVE","2011-09-02","https://i.scdn.co/image/ab67616d0000b273d84a9bbcba91cb6a4a212b1b","1","4","257786","https://p.scdn.co/mp3-preview/2db5d24ef7e2d5e7f141c609bb951c40c275b6f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USAT21101340","spotify:user:olivia.28","2021-12-15T01:34:22Z"
"spotify:track:57nNNkgk768QVXq3uHxu5e","Ways to Go","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","GROUPLOVE","spotify:album:1VNBZDM7OxEQPFbEtVqUuf","Spreading Rumours","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","GROUPLOVE","2013-09-17","https://i.scdn.co/image/ab67616d0000b2734cfe4b79188595b591b1f50a","1","4","215520","https://p.scdn.co/mp3-preview/cedfd9199a6f69de74770320a388ab31ea7bf0da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USAT21301328","spotify:user:olivia.28","2021-12-15T01:34:30Z"
"spotify:track:1fBl642IhJOE5U319Gy2Go","Animal","spotify:artist:0RpddSzUHfncUWNJXKOsjy","Neon Trees","spotify:album:7xpjpdislqMXOCw5xsDt4g","Habits","spotify:artist:0RpddSzUHfncUWNJXKOsjy","Neon Trees","2010-01-01","https://i.scdn.co/image/ab67616d0000b27326ca7305db69aa21efcf2b7a","1","3","212293","https://p.scdn.co/mp3-preview/cf90195264927f3e7e103e697714f940739bd907?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USUM71001801","spotify:user:olivia.28","2021-12-15T01:44:15Z"
"spotify:track:5nkYDYUSb1bvLJ4nP8CnQ1","No Light, No Light","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:5SxudoALxEAVh9l83kSebx","Ceremonials (Deluxe Edition)","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2011-01-01","https://i.scdn.co/image/ab67616d0000b273527d94ecf554774fc313bf48","1","7","274853","https://p.scdn.co/mp3-preview/d34f94115b9d003081fad12c51ee069a5621b151?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBUM71107581","spotify:user:olivia.28","2021-12-15T01:46:04Z"
"spotify:track:7k5Yq1u7BjrhlmX13cyf0m","Spectrum","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:5SxudoALxEAVh9l83kSebx","Ceremonials (Deluxe Edition)","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2011-01-01","https://i.scdn.co/image/ab67616d0000b273527d94ecf554774fc313bf48","1","10","311613","https://p.scdn.co/mp3-preview/69e0922b5c125b149d672ef95bd90b1f39ea2ea3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBUM71107576","spotify:user:olivia.28","2021-12-15T01:46:12Z"
"spotify:track:7EWgsXKCJPlsJSbd5eCQOi","Ride","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","spotify:album:1JnjcAIKQ9TSJFVFierTB8","Paradise","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","2012-11-09","https://i.scdn.co/image/ab67616d0000b2734123029b8c0648e8f1fad18a","1","1","289080","https://p.scdn.co/mp3-preview/e4ba2c3b3c5f985f961e3ac85c4e93cbd25df8c2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","GBUM71205878","spotify:user:olivia.28","2021-12-15T01:47:02Z"
"spotify:track:5by7gtiDrxe4n2qQQunL8S","Video Games","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","spotify:album:4X8hAqIWpQyQks2yRhyqs4","Born To Die","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","2012-01-30","https://i.scdn.co/image/ab67616d0000b273a1c37f3fd969287c03482c3b","1","4","281946","https://p.scdn.co/mp3-preview/53668c1abde94ef295cc917bbc8e29fa14f0eb74?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBUM71111621","spotify:user:olivia.28","2021-12-15T01:47:14Z"
"spotify:track:4cKtn8Shw999egpwBmWQmp","Summertime Sadness","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","spotify:album:4X8hAqIWpQyQks2yRhyqs4","Born To Die","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","2012-01-30","https://i.scdn.co/image/ab67616d0000b273a1c37f3fd969287c03482c3b","1","11","264773","https://p.scdn.co/mp3-preview/ce82249b3d2c75b0df97aa14bd6510e95b848854?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBUM71111565","spotify:user:olivia.28","2021-12-15T01:47:32Z"
"spotify:track:0bmJ2sqxKOk0l36Ctd0Fcs","The City","spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","The 1975","spotify:album:0mkOUedmYlOzCC4tOm2v0c","The 1975 (Deluxe Version)","spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","The 1975","2013","https://i.scdn.co/image/ab67616d0000b273ebcc3ef64dbef8acb47e2960","1","2","206882","https://p.scdn.co/mp3-preview/64cdb74f6279be2fa8ee32ccbc1ef75b5a4a73e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","GBK3W1000206","spotify:user:olivia.28","2021-12-15T01:48:43Z"
"spotify:track:3cjvqsvvU80g7WJPMVh8iq","Genesis","spotify:artist:053q0ukIDRgzwTr4vNSwab","Grimes","spotify:album:3HED2IUaNSnbOe88a7ZdwM","Visions","spotify:artist:053q0ukIDRgzwTr4vNSwab","Grimes","2012-02-21","https://i.scdn.co/image/ab67616d0000b273550133f6d334ed152d75aa56","1","2","255320","https://p.scdn.co/mp3-preview/30cb10937f86a6cb00a54516de2cedc0d962f076?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","CA21O1200002","spotify:user:olivia.28","2021-12-15T21:52:05Z"
"spotify:track:2DNXgvkyv35vTWvdgjs7qn","Someone New","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","spotify:album:4Pv7m8D82A1Xun7xNCKZjJ","Hozier (Expanded Edition)","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","2014-09-19","https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2","1","4","222813","https://p.scdn.co/mp3-preview/02e87019d26c818328a91c33c10509224b880916?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USSM11405188","spotify:user:olivia.28","2021-12-15T01:49:16Z"
"spotify:track:46Kcradxrva9Dny4lHU1b3","Miss Jackson (feat. LOLO)","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK, spotify:artist:0H0OkFxp022WOyKlt3HmlA","Panic! At The Disco, LOLO","spotify:album:1hxraaWEf3wFnJxADf8Dge","Too Weird to Live, Too Rare to Die!","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2013-10-04","https://i.scdn.co/image/ab67616d0000b2733d01f39642426b65217fbe21","1","2","192053","https://p.scdn.co/mp3-preview/52baf569bbdf8da82e805dfc6df765aa50a709fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USAT21301974","spotify:user:olivia.28","2023-01-06T21:25:48Z"
"spotify:track:6K4t31amVTZDgR3sKmwUJJ","The Less I Know The Better","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:79dL7FLiJFOO0EoehUHQBv","Currents","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2015-07-17","https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79","1","7","216320","https://p.scdn.co/mp3-preview/3ad63797e17bda6d46d081049c8c3710e3ab2797?cid=9950ac751e34487dbbe027c4fd7f8e99","true","86","AUUM71500303","spotify:user:olivia.28","2021-12-15T01:51:37Z"
"spotify:track:49KVrwFWzaOnbdvwiY6nOW","Cape Cod Kwassa Kwassa","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","spotify:album:5oXBmKbyJeQftWMo87cQ9F","Vampire Weekend","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","2008-01-27","https://i.scdn.co/image/ab67616d0000b27301e2ebfbf4f8147621c8a866","1","4","214706","","true","0","GBBKS0700528","spotify:user:olivia.28","2021-12-15T01:51:48Z"
"spotify:track:55Xmw4ktRJg9dY1LPZgX4x","Holiday","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","spotify:album:0zeAijecFGZOS4OaRdPVz5","Contra","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","2010-01-11","https://i.scdn.co/image/ab67616d0000b2732efbbd3b97ac33268266b805","1","3","138293","","false","0","GBBKS0900319","spotify:user:olivia.28","2021-12-15T01:51:56Z"
"spotify:track:33R3swWziWYmnDYvZqcZVS","Crystalised","spotify:artist:3iOvXCl6edW5Um0fXEBRXy","The xx","spotify:album:6tzQKMilI02kn1lzLklDI8","xx","spotify:artist:3iOvXCl6edW5Um0fXEBRXy","The xx","2009-08-18","https://i.scdn.co/image/ab67616d0000b27399f2c3ea4400725031a5d619","1","3","201946","https://p.scdn.co/mp3-preview/93a08ec3393ceaeddd12342158095bbc852b133b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","GBBKS0900025","spotify:user:olivia.28","2021-12-15T01:52:16Z"
"spotify:track:0rRjGruFonCGOt0S5zAJNQ","The Other Side Of Paradise","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","spotify:album:6qb9MDR0lfsN9a2pw77uJy","How To Be A Human Being","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","2016-08-26","https://i.scdn.co/image/ab67616d0000b273ec3d15eab5bd77027abc4b23","1","8","320654","https://p.scdn.co/mp3-preview/0c6ab202856c32ec28759b3d36f20d50413a36da?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","GB2DY1600028","spotify:user:olivia.28","2022-03-01T15:43:05Z"
"spotify:track:4ek3pPdfvIbPxynmlisI0k","40 Day Dream - 2019 - Remaster","spotify:artist:7giUHu5pv6YTZgSkxxCcgh","Edward Sharpe & The Magnetic Zeros","spotify:album:71eRIPUemoGlRpNryhlZjU","Up From Below (10th Anniversary Edition) [2019 - Remaster]","spotify:artist:7giUHu5pv6YTZgSkxxCcgh","Edward Sharpe & The Magnetic Zeros","2009-07-07","https://i.scdn.co/image/ab67616d0000b27374a6778deef25cbf7195dfb6","1","1","232690","https://p.scdn.co/mp3-preview/7f743fc4c1a1ccd1fdd5a02a35e0fbeb21087e90?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","QMRSZ1901638","spotify:user:olivia.28","2021-12-15T01:52:27Z"
"spotify:track:6cMswWRv4lAU3mh5lclgCc","Dreaming","spotify:artist:4iiQabGKtS2RtTKpVkrVTw","Smallpools","spotify:album:59xqFRG2IgFTsZtQ73yIp6","LOVETAP!","spotify:artist:4iiQabGKtS2RtTKpVkrVTw","Smallpools","2015-03-24","https://i.scdn.co/image/ab67616d0000b2736d49055f7bfb8268df9265b7","1","3","216253","https://p.scdn.co/mp3-preview/7a43e500ccc0e80d6de9c6555210c235cf56a67f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USRC11300650","spotify:user:olivia.28","2021-12-15T01:53:47Z"
"spotify:track:2nvZv4qatgsDIbEqqbQLUT","West Coast","spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y","Coconut Records","spotify:album:4FeD2BdcaGX75b5X1gvvsg","Nighttiming","spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y","Coconut Records","2007-04-17","https://i.scdn.co/image/ab67616d0000b27348ee010a6e1cc58f984524a8","1","2","210106","https://p.scdn.co/mp3-preview/21f039d00be9b2095417fe1922212d09b2fa9768?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USANG0720002","spotify:user:olivia.28","2021-12-15T01:54:07Z"
"spotify:track:1sTsuZTdANkiFd7T34H3nb","Human","spotify:artist:0C0XlULifJtAgn6ZNCW2eu","The Killers","spotify:album:0Ug5scDXUIgGN8yanDBLQw","Day & Age (Bonus Tracks)","spotify:artist:0C0XlULifJtAgn6ZNCW2eu","The Killers","2008-11-18","https://i.scdn.co/image/ab67616d0000b273a43cd43ef4f3b2d5413b17f9","1","2","245373","https://p.scdn.co/mp3-preview/04c32ca8691024589da8c21b8b49fb0203dfef0b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USUM70837367","spotify:user:olivia.28","2021-12-15T01:54:30Z"
"spotify:track:0pBLfQ5JBjh12H6DGZjMwM","Elevate","spotify:artist:5WId4o5jdGVhptNU0uqKxu","St. Lucia","spotify:album:5Pjft9EbneGmlhOQ2mo6bo","When The Night (Deluxe)","spotify:artist:5WId4o5jdGVhptNU0uqKxu","St. Lucia","2012","https://i.scdn.co/image/ab67616d0000b2736ff9ef1fa0ddcd2ff9da505f","1","3","308360","https://p.scdn.co/mp3-preview/77d76bd31e58510dd7a07f0534c22b0d37f39812?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USSM11303710","spotify:user:olivia.28","2021-12-15T01:54:39Z"
"spotify:track:3JvrhDOgAt6p7K8mDyZwRd","Riptide","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","spotify:album:5S9b8euumqMhQbMk0zzQdH","Dream Your Life Away (Special Edition)","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","2014-09-09","https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03","1","4","204280","https://p.scdn.co/mp3-preview/74698d907d114f4ba0b2c129bbf260724be80b64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","AULI01385760","spotify:user:olivia.28","2021-12-15T01:54:58Z"
"spotify:track:5g3TDpgy1J1woAUVuj21EE","Polish Girl","spotify:artist:0KydPQPUUoTNhmiHKOg5Er","Neon Indian","spotify:album:1S23RKAbHcn3AF2F7ns3sN","Era Extraña","spotify:artist:0KydPQPUUoTNhmiHKOg5Er","Neon Indian","2011-09-13","https://i.scdn.co/image/ab67616d0000b273dec767e802882272db5598fd","1","2","264000","https://p.scdn.co/mp3-preview/d317ffc88d29d745e2ae8855ede2e7c0f47b66b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USQE91100051","spotify:user:olivia.28","2021-12-15T04:10:27Z"
"spotify:track:6JnufVNLIO5F5Lk4sEVLeI","Little Lion Man","spotify:artist:3gd8FJtBJtkRxdfbTu19U2","Mumford & Sons","spotify:album:6w5W6ZGTvDsppKUOiGMuMo","Sigh No More","spotify:artist:3gd8FJtBJtkRxdfbTu19U2","Mumford & Sons","2009-10-02","https://i.scdn.co/image/ab67616d0000b2736d0a13a643d83342430c07da","1","7","246973","","true","6","GBUM70909097","spotify:user:olivia.28","2021-12-15T15:44:22Z"
"spotify:track:7IxVWmdabNVhfLBV3JD0nJ","The Cave","spotify:artist:3gd8FJtBJtkRxdfbTu19U2","Mumford & Sons","spotify:album:6w5W6ZGTvDsppKUOiGMuMo","Sigh No More","spotify:artist:3gd8FJtBJtkRxdfbTu19U2","Mumford & Sons","2009-10-02","https://i.scdn.co/image/ab67616d0000b2736d0a13a643d83342430c07da","1","2","217986","","false","5","GBUM70909075","spotify:user:olivia.28","2021-12-15T15:44:26Z"
"spotify:track:3l8dM1wjgFh98jpiq5ZCe7","Jump into the Fog","spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB","The Wombats","spotify:album:5v5rjsyNYYQMoGNwqxjjun","The Wombats Proudly Present... This Modern Glitch","spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB","The Wombats","2011-04-25","https://i.scdn.co/image/ab67616d0000b273ee47a74ecd209f83dc1c8be1","1","3","232341","https://p.scdn.co/mp3-preview/8676059923114735e97f00c7803ec3ec913caf66?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","GBFTG1100008","spotify:user:olivia.28","2021-12-15T20:45:49Z"
"spotify:track:28C4nmrd7BTu0XbOmaTHZr","Greek Tragedy","spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB","The Wombats","spotify:album:0n5sLhq91buJwIW4j3Ji0I","Glitterbug (Deluxe Edition)","spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB","The Wombats","2015-04-14","https://i.scdn.co/image/ab67616d0000b273b241a0ad9ffc805fe22564f3","1","3","209557","https://p.scdn.co/mp3-preview/985409f5172e2138c91605c7d0b5d5755fdd657a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GBAHT1400467","spotify:user:olivia.28","2021-12-15T20:46:15Z"
